file,mask_idx,target_len,prompt_snippet,target_snippet,generations,best_token_recall,best_bleu,best_rougeL,exact_match_any
crates/router/src/core/payment_methods/surcharge_decision_configs.rs,0,412,"use api_models::{
    payment_methods::SurchargeDetailsResponse,
    payments, routing,
    surcharge_decision_configs::{self, SurchargeDecisionConfigs, SurchargeDecisionManagerRecord},
};
#[cfg(all(
    any(feature = ""v1"", feature = ""v2""),
    not(feature = ""payment_methods_v2"")
))]
use common_utils::{ext_traits::StringExt, types as common_utils_types};
#[cfg(all(feature = ""v2"", feature = ""paymen...","
        let cached_algorithm = backend::VirInterpreterBackend::with_program(value.algorithm)
            .change_context(ConfigError::DslBackendInitError)
            .attach_printable(""Error initializing DSL interpreter backend"")?;
        let merchant_surcharge_configs = value.merchant_surcharge_configs;
        Ok(Self {
            cached_algorithm,
            merchant_surcharge_configs,
   ...","['', '', '']",0.0,0.0,0.0,0
crates/router/src/core/payment_methods/surcharge_decision_configs.rs,1,1143,"use api_models::{
    payment_methods::SurchargeDetailsResponse,
    payments, routing,
    surcharge_decision_configs::{self, SurchargeDecisionConfigs, SurchargeDecisionManagerRecord},
};
#[cfg(all(
    any(feature = ""v1"", feature = ""v2""),
    not(feature = ""payment_methods_v2"")
))]
use common_utils::{ext_traits::StringExt, types as common_utils_types};
#[cfg(all(feature = ""v2"", feature = ""paymen...","
        match self {
            Self::Generate(interpreter) => {
                let surcharge_output = execute_dsl_and_get_conditional_config(
                    backend_input.clone(),
                    &interpreter.cached_algorithm,
                )?;
                Ok(surcharge_output
                    .surcharge_details
                    .map(|surcharge_details| {
                  ...","['', '', '']",0.0,0.0,0.0,0
crates/router/src/core/payment_methods/surcharge_decision_configs.rs,2,13,"use api_models::{
    payment_methods::SurchargeDetailsResponse,
    payments, routing,
    surcharge_decision_configs::{self, SurchargeDecisionConfigs, SurchargeDecisionManagerRecord},
};
#[cfg(all(
    any(feature = ""v1"", feature = ""v2""),
    not(feature = ""payment_methods_v2"")
))]
use common_utils::{ext_traits::StringExt, types as common_utils_types};
#[cfg(all(feature = ""v2"", feature = ""paymen...","
    todo!()
","['', '', '']",0.0,0.0,0.0,0
crates/storage_impl/src/mock_db.rs,0,1863,"use std::sync::Arc;

use common_utils::{errors::CustomResult, types::keymanager::KeyManagerState};
use diesel_models as store;
use error_stack::ResultExt;
use futures::lock::{Mutex, MutexGuard};
use hyperswitch_domain_models::{
    behaviour::{Conversion, ReverseConversion},
    merchant_key_store::MerchantKeyStore,
    payments::{payment_attempt::PaymentAttempt, PaymentIntent},
};
use redis_inter...","
        Ok(Self {
            addresses: Default::default(),
            configs: Default::default(),
            merchant_accounts: Default::default(),
            merchant_connector_accounts: Default::default(),
            payment_attempts: Default::default(),
            payment_intents: Default::default(),
            payment_methods: Default::default(),
            customers: Default::defau...","['', '', '']",0.0,0.0,0.0,0
crates/storage_impl/src/mock_db.rs,1,479,"use std::sync::Arc;

use common_utils::{errors::CustomResult, types::keymanager::KeyManagerState};
use diesel_models as store;
use error_stack::ResultExt;
use futures::lock::{Mutex, MutexGuard};
use hyperswitch_domain_models::{
    behaviour::{Conversion, ReverseConversion},
    merchant_key_store::MerchantKeyStore,
    payments::{payment_attempt::PaymentAttempt, PaymentIntent},
};
use redis_inter...","
        let resource = resources.iter().find(filter_fn).cloned();
        match resource {
            Some(res) => Ok(res
                .convert(
                    state,
                    key_store.key.get_inner(),
                    key_store.merchant_id.clone().into(),
                )
                .await
                .change_context(StorageError::DecryptionError)?),
           ...","['', '', '']",0.0,0.0,0.0,0
crates/storage_impl/src/mock_db.rs,2,791,"use std::sync::Arc;

use common_utils::{errors::CustomResult, types::keymanager::KeyManagerState};
use diesel_models as store;
use error_stack::ResultExt;
use futures::lock::{Mutex, MutexGuard};
use hyperswitch_domain_models::{
    behaviour::{Conversion, ReverseConversion},
    merchant_key_store::MerchantKeyStore,
    payments::{payment_attempt::PaymentAttempt, PaymentIntent},
};
use redis_inter...","
        let resources: Vec<_> = resources.iter().filter(filter_fn).cloned().collect();
        if resources.is_empty() {
            Err(StorageError::ValueNotFound(error_message).into())
        } else {
            let pm_futures = resources
                .into_iter()
                .map(|pm| async {
                    pm.convert(
                        state,
                        key_s...","['', '', '']",0.0,0.0,0.0,0
crates/common_utils/src/id_type/global_id/customer.rs,0,38,"use error_stack::ResultExt;

use crate::{errors, generate_id_with_default_len, generate_time_ordered_id_without_prefix, types};

crate::global_id_type!(
    GlobalCustomerId,
    ""A global id that can be used to identify a customer.

The format will be `<cell_id>_<entity_prefix>_<time_ordered_id>`.

Example: `cell1_cus_uu1a2b3c4d5e6f7g8h9i0j1k2l3m4n5o6p`""
);

// Database related implementations so...","
        self.0.get_string_repr()
    ","['', '', '']",0.0,0.0,0.0,0
crates/common_utils/src/id_type/global_id/customer.rs,1,120,"use error_stack::ResultExt;

use crate::{errors, generate_id_with_default_len, generate_time_ordered_id_without_prefix, types};

crate::global_id_type!(
    GlobalCustomerId,
    ""A global id that can be used to identify a customer.

The format will be `<cell_id>_<entity_prefix>_<time_ordered_id>`.

Example: `cell1_cus_uu1a2b3c4d5e6f7g8h9i0j1k2l3m4n5o6p`""
);

// Database related implementations so...","
        let global_id = super::GlobalId::generate(cell_id, super::GlobalEntity::Customer);
        Self(global_id)
    ","['', '', '']",0.0,0.0,0.0,0
crates/common_utils/src/id_type/global_id/customer.rs,2,88,"use error_stack::ResultExt;

use crate::{errors, generate_id_with_default_len, generate_time_ordered_id_without_prefix, types};

crate::global_id_type!(
    GlobalCustomerId,
    ""A global id that can be used to identify a customer.

The format will be `<cell_id>_<entity_prefix>_<time_ordered_id>`.

Example: `cell1_cus_uu1a2b3c4d5e6f7g8h9i0j1k2l3m4n5o6p`""
);

// Database related implementations so...","
        Self::try_from(std::borrow::Cow::from(value.get_string_repr().to_owned()))
    ","['', '', '']",0.0,0.0,0.0,0
crates/router/tests/connectors/recurly.rs,0,231,"use hyperswitch_domain_models::payment_method_data::{Card, PaymentMethodData};
use masking::Secret;
use router::types::{self, api, storage::enums};
use test_utils::connector_auth;

use crate::utils::{self, ConnectorActions};

#[derive(Clone, Copy)]
struct RecurlyTest;
impl ConnectorActions for RecurlyTest {}
impl utils::Connector for RecurlyTest {
    fn get_data(&self) -> api::ConnectorData {","
        use router::connector::Recurly;
        utils::construct_connector_data_old(
            Box::new(Recurly::new()),
            types::Connector::Plaid,
            api::GetToken::Connector,
            None,
        )
    ","['', '', '']",0.0,0.0,0.0,0
crates/router/tests/connectors/recurly.rs,1,237,"use hyperswitch_domain_models::payment_method_data::{Card, PaymentMethodData};
use masking::Secret;
use router::types::{self, api, storage::enums};
use test_utils::connector_auth;

use crate::utils::{self, ConnectorActions};

#[derive(Clone, Copy)]
struct RecurlyTest;
impl ConnectorActions for RecurlyTest {}
impl utils::Connector for RecurlyTest {
    fn get_data(&self) -> api::ConnectorData {
   ...","
        utils::to_connector_auth_type(
            connector_auth::ConnectorAuthentication::new()
                .recurly
                .expect(""Missing connector authentication configuration"")
                .into(),
        )
    ","['', '', '']",0.0,0.0,0.0,0
crates/router/tests/connectors/recurly.rs,2,35,"use hyperswitch_domain_models::payment_method_data::{Card, PaymentMethodData};
use masking::Secret;
use router::types::{self, api, storage::enums};
use test_utils::connector_auth;

use crate::utils::{self, ConnectorActions};

#[derive(Clone, Copy)]
struct RecurlyTest;
impl ConnectorActions for RecurlyTest {}
impl utils::Connector for RecurlyTest {
    fn get_data(&self) -> api::ConnectorData {
   ...","
        ""Recurly"".to_string()
    ","['', '', '']",0.0,0.0,0.0,0
crates/router/src/services/api/request.rs,0,822,"use std::str::FromStr;

pub use common_utils::request::ContentType;
use common_utils::request::Headers;
use error_stack::ResultExt;
pub use masking::{Mask, Maskable};
use router_env::{instrument, tracing};

use crate::core::errors::{self, CustomResult};

pub(super) trait HeaderExt {
    fn construct_header_map(
        self,
    ) -> CustomResult<reqwest::header::HeaderMap, errors::ApiClientError>...","
    fn construct_header_map(
        self,
    ) -> CustomResult<reqwest::header::HeaderMap, errors::ApiClientError> {
        use reqwest::header::{HeaderMap, HeaderName, HeaderValue};

        self.into_iter().try_fold(
            HeaderMap::new(),
            |mut header_map, (header_name, header_value)| {
                let header_name = HeaderName::from_str(&header_name)
                  ...","['', '', '']",0.0,0.0,0.0,0
crates/router/src/services/api/request.rs,1,162,"use std::str::FromStr;

pub use common_utils::request::ContentType;
use common_utils::request::Headers;
use error_stack::ResultExt;
pub use masking::{Mask, Maskable};
use router_env::{instrument, tracing};

use crate::core::errors::{self, CustomResult};

pub(super) trait HeaderExt {
    fn construct_header_map(
        self,
    ) -> CustomResult<reqwest::header::HeaderMap, errors::ApiClientError>...","
    #[instrument(skip_all)]
    fn add_headers(mut self, headers: reqwest::header::HeaderMap) -> Self {
        self = self.headers(headers);
        self
    }
","['', '', '']",0.0,0.0,0.0,0
